"dataset","variable","occurrence_count","product_count","table_count","type","official_descriptions","status","populated_occurrence_count","synthetic_structural_occurrence_count","unsupported_private_codeframe_occurrence_count","implementation_class","determination_rule","evidence_source","evidence_url","caveat","candidate_status","candidate_rule","candidate_evidence_source","candidate_evidence_url","candidate_caveat"
"SMSF","GRS_TRST_DSTRBTNS_CD",16,16,16,"character","Gross trust distributions code","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_smsf_source_value() uses the named SMSF annual-return domain. It conditions optional codes on the related amount and uses age for lump-sum and income-stream categories.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/0-7986dcf2-8213-49ee-8403-b54dccb52ad8","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"SMSF","INCM_STRM_PMT_CD",16,16,16,"character","Income stream payment - code","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_smsf_source_value() uses the named SMSF annual-return domain. It conditions optional codes on the related amount and uses age for lump-sum and income-stream categories.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/0-7986dcf2-8213-49ee-8403-b54dccb52ad8","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"SMSF","LSP_CD",16,16,16,"character","Lump sum payment - code","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_smsf_source_value() uses the named SMSF annual-return domain. It conditions optional codes on the related amount and uses age for lump-sum and income-stream categories.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/0-7986dcf2-8213-49ee-8403-b54dccb52ad8","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"SMSF","MBR_RCRD_CD",16,16,16,"character","Member record","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_smsf_source_value() uses the named SMSF annual-return domain. It conditions optional codes on the related amount and uses age for lump-sum and income-stream categories.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/0-7986dcf2-8213-49ee-8403-b54dccb52ad8","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"SMSF","NON_DDCTBL_EXPNS_OTHR_CD",16,16,16,"character","Non-deductible expenses - Other deductions code","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_smsf_source_value() uses the named SMSF annual-return domain. It conditions optional codes on the related amount and uses age for lump-sum and income-stream categories.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/0-7986dcf2-8213-49ee-8403-b54dccb52ad8","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"SMSF","OI_TYP_CD",16,16,16,"character","Other income code","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_smsf_source_value() uses the named SMSF annual-return domain. It conditions optional codes on the related amount and uses age for lump-sum and income-stream categories.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/0-7986dcf2-8213-49ee-8403-b54dccb52ad8","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_MCS","ACNT_PHS_CD",6,1,6,"character","Account phase","populated",6,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_mcs_source_value() applies the public MCS reporting-specification domain and its reporting-vintage rule, with a shared account phase, status and deceased-member context.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://softwaredevelopers.ato.gov.au/MCSspecification","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_MCS","GEOCODED_INDEX",15,1,15,"character","Address variable","unsupported_private_codeframe",0,0,15,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://softwaredevelopers.ato.gov.au/MCSspecification","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_MCS","LDGMT_TYP_CD",11,1,11,"character","Amended MCS","populated",11,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_mcs_source_value() applies the public MCS reporting-specification domain and its reporting-vintage rule, with a shared account phase, status and deceased-member context.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://softwaredevelopers.ato.gov.au/MCSspecification","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_MCS","LGA_CODE_2024",15,1,15,"character","Address variable","populated",15,0,0,"generic_structural_geography","The shared administrative geography rule samples an official LGA code for the product year and keeps the code consistent with the person's synthetic state.","R/dil_geography_values.R; inst/extdata/codeframes/lga.tsv; PLIDA DIL","https://geo.abs.gov.au/arcgis/rest/services/ASGS2024/LGA/MapServer","The codeframe and state relationship are official; the person's exact LGA and its within-state distribution are synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_MCS","PRVDR_TYP_CD",6,1,6,"character","Provider type","populated",6,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_mcs_source_value() applies the public MCS reporting-specification domain and its reporting-vintage rule, with a shared account phase, status and deceased-member context.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://softwaredevelopers.ato.gov.au/MCSspecification","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_MCS","SF_MBRSHP_ACNT_STS_CD",19,1,19,"character","Account status: Active/Open and not lost/closed","populated",19,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_mcs_source_value() applies the public MCS reporting-specification domain and its reporting-vintage rule, with a shared account phase, status and deceased-member context.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://softwaredevelopers.ato.gov.au/MCSspecification","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
